Date,series,OPEN,HIGH,LOW,PREV. CLOSE,ltp,close,vwap,52W H,52W L,VOLUME,VALUE,No of trades,EMA_50,EMA_100,EMA_200
2024-11-05,EQ,985.10,"1,013.10",985.10,994.60,999.70,1000.75,"1,003.25","1,269.00",896.5,"11,63,041","1,16,68,23,460.55","52,389",1099.9372745802364,1123.4868051448964,1103.716322602836
2024-11-06,EQ,"1,002.00","1,010.65",997.90,"1,000.75","1,004.05",1007.05,"1,006.02","1,269.00",896.5,"6,83,591","68,77,07,219.55","40,357",1096.2946363614035,1121.1811258350965,1102.754468646589
2024-11-07,EQ,"1,007.50","1,010.00",983.55,"1,007.05",986.30,984.85,989.71,"1,269.00",896.5,"11,44,864","1,13,30,84,890.80","52,630",1091.9242584648778,1118.481499580936,1101.5812898540858
2024-11-08,EQ,989.00,997.30,975.40,984.85,992.50,992.95,991.21,"1,269.00",896.5,"9,73,252","96,46,98,930.55","49,134",1088.042914995667,1115.9957273120065,1100.5003814973288
2024-11-11,EQ,993.20,997.95,973.25,992.95,976.85,975.95,985.68,"1,269.00",906.0,"11,08,758","1,09,28,78,146.20","58,678",1083.6471144076015,1113.2225445929569,1099.2610742187485
2024-11-12,EQ,975.95,986.35,965.55,975.95,967.00,967.55,972.67,"1,269.00",906.0,"9,68,082","94,16,26,003.10","48,845",1079.0942863916173,1110.337939749532,1097.9505162663231
2024-11-13,EQ,965.00,969.95,950.00,967.55,954.00,952.75,957.41,"1,269.00",906.0,"9,48,691","90,82,90,874.70","60,759",1074.1396084939067,1107.217386487165,1096.505735009942
2024-11-14,EQ,950.00,955.25,922.00,952.75,930.40,925.0,934.99,"1,269.00",906.0,"19,50,720","1,82,39,03,628.20","1,04,335",1068.2909963961065,1103.6091214082112,1094.7992102834748
2024-11-18,EQ,929.80,942.50,916.00,925.00,932.00,930.75,928.46,"1,269.00",906.0,"21,93,819","2,03,68,80,090.10","89,800",1062.8972318315534,1100.186168509039,1093.166879832893
2024-11-19,EQ,935.00,940.50,915.05,930.75,917.65,917.15,928.96,"1,269.00",906.0,"18,44,903","1,71,38,39,316.30","73,737",1057.181654112669,1096.561689924701,1091.4154680932622
2024-11-21,EQ,917.15,922.00,900.50,917.15,913.50,911.7,911.31,"1,269.00",900.5,"15,50,618","1,41,30,95,429.15","90,152",1051.47649120629,1092.9010624014395,1089.627254480394
2024-11-22,EQ,916.25,948.50,912.85,911.70,943.00,945.2,938.93,"1,269.00",900.5,"14,27,895","1,34,06,89,800.20","73,495",1047.3087856687885,1089.9762888885398,1088.1901673711363
2024-11-25,EQ,950.00,962.75,946.60,945.20,955.60,955.7,955.62,"1,269.00",900.5,"24,68,847","2,35,92,78,889.20","74,102",1043.7162842700125,1087.3173524749052,1086.871857248041
2024-11-26,EQ,960.00,967.45,951.95,955.70,963.45,963.55,961.49,"1,269.00",900.5,"6,38,057","61,34,85,418.45","37,828",1040.5725084162866,1084.866513812036,1085.6447740913438
2024-11-27,EQ,964.00,965.10,952.70,963.55,961.25,960.05,958.63,"1,269.00",900.5,"7,86,040","75,35,18,759.10","46,046",1037.414762988197,1082.3948996771442,1084.395074846654
2024-11-28,EQ,960.00,972.70,938.30,960.05,945.80,941.05,950.23,"1,269.00",900.5,"18,34,887","1,74,35,69,118.30","1,14,123",1033.6357526749346,1079.5959907726462,1082.968755693951
2024-11-29,EQ,941.80,964.40,941.50,941.05,958.90,958.65,958.53,"1,269.00",900.5,"14,82,253","1,42,07,86,905.20","63,521",1030.6951349229764,1077.2010206583366,1081.7317531497326
2024-12-02,EQ,958.65,962.85,947.30,958.65,956.15,957.0,954.73,"1,269.00",900.5,"9,16,920","87,54,13,154.75","52,790",1027.8051296318793,1074.8208024274784,1080.4906411780937
